Id,Label,timeset,indegree,outdegree,degree,modularity_class
2922,2922,,1,4,5,19
2923,2923,,2,3,5,4
2924,2924,,4,1,5,14
2925,2925,,4,1,5,4
2926,2926,,2,2,4,78
2927,2927,,0,5,5,4
2928,2928,,5,0,5,8
2929,2929,,2,2,4,2
2930,2930,,2,3,5,7
2931,2931,,0,4,4,22
2932,2932,,2,0,2,9
2933,2933,,3,2,5,77
2934,2934,,2,3,5,19
2935,2935,,3,1,4,9
2936,2936,,0,5,5,3
2937,2937,,0,2,2,27
2938,2938,,2,2,4,105
2939,2939,,0,4,4,9
2940,2940,,2,3,5,14
2941,2941,,3,2,5,4
2942,2942,,1,1,2,3
2943,2943,,4,1,5,57
2944,2944,,1,2,3,9
2945,2945,,3,1,4,4
2946,2946,,0,1,1,8
2947,2947,,1,1,2,8
2948,2948,,3,2,5,3
2949,2949,,1,2,3,4
2950,2950,,3,2,5,3
2951,2951,,1,1,2,3
2952,2952,,1,3,4,3
2953,2953,,1,3,4,78
2954,2954,,1,2,3,5
2955,2955,,0,5,5,18
2956,2956,,0,4,4,5
2957,2957,,2,2,4,5
2958,2958,,3,2,5,4
2959,2959,,3,2,5,3
2960,2960,,2,1,3,5
2961,2961,,4,1,5,1
2962,2962,,1,2,3,3
2963,2963,,1,1,2,1
2964,2964,,3,2,5,3
2965,2965,,4,1,5,3
2966,2966,,1,2,3,22
2967,2967,,1,4,5,3
2968,2968,,1,3,4,5
2969,2969,,1,2,3,9
2970,2970,,4,0,4,22
2971,2971,,5,0,5,50
2972,2972,,2,3,5,94
2973,2973,,1,3,4,4
2974,2974,,2,3,5,34
2975,2975,,2,3,5,5
2976,2976,,2,3,5,3
2977,2977,,2,3,5,24
2978,2978,,1,2,3,4
2979,2979,,2,3,5,94
2980,2980,,2,3,5,8
2981,2981,,1,0,1,1
2982,2982,,2,3,5,3
2983,2983,,1,4,5,0
2984,2984,,1,4,5,4
2985,2985,,2,3,5,94
2986,2986,,2,2,4,4
2987,2987,,4,0,4,32
2988,2988,,0,0,0,48
2989,2989,,3,2,5,22
2990,2990,,1,4,5,18
2991,2991,,0,3,3,4
2992,2992,,0,3,3,8
2993,2993,,2,3,5,5
2994,2994,,3,2,5,4
2995,2995,,1,4,5,1
2996,2996,,3,0,3,1
2997,2997,,3,2,5,4
2998,2998,,3,2,5,14
2999,2999,,3,2,5,18
3000,3000,,2,2,4,78
3001,3001,,5,0,5,22
3002,3002,,0,0,0,49
3003,3003,,2,3,5,3
3004,3004,,2,1,3,8
3005,3005,,0,1,1,5
3006,3006,,2,2,4,3
3007,3007,,0,4,4,78
3008,3008,,1,2,3,5
3009,3009,,5,0,5,4
3010,3010,,3,2,5,9
3011,3011,,0,3,3,3
3012,3012,,1,4,5,5
3013,3013,,1,3,4,78
3014,3014,,0,5,5,50
3015,3015,,2,2,4,5
3016,3016,,0,0,0,51
3017,3017,,1,3,4,4
3018,3018,,3,0,3,1
3019,3019,,3,0,3,19
3020,3020,,4,0,4,4
3021,3021,,0,2,2,78
3022,3022,,2,2,4,105
3023,3023,,2,2,4,3
3024,3024,,0,0,0,52
3025,3025,,1,1,2,1
3026,3026,,2,2,4,33
3027,3027,,2,2,4,5
3028,3028,,2,2,4,3
3029,3029,,1,3,4,5
3030,3030,,2,2,4,3
3031,3031,,1,3,4,5
3032,3032,,3,1,4,3
3033,3033,,1,3,4,5
3034,3034,,1,3,4,8
3035,3035,,1,3,4,94
3036,3036,,3,1,4,4
3037,3037,,2,1,3,4
3038,3038,,2,2,4,4
3039,3039,,1,3,4,77
3040,3040,,0,4,4,1
3041,3041,,0,4,4,9
3042,3042,,2,2,4,105
3043,3043,,2,2,4,4
3044,3044,,3,1,4,3
3045,3045,,0,3,3,6
3046,3046,,2,2,4,105
3047,3047,,2,2,4,77
3048,3048,,2,2,4,19
3049,3049,,2,2,4,40
3050,3050,,0,3,3,4
3051,3051,,3,1,4,5
3052,3052,,3,1,4,14
3053,3053,,2,2,4,6
3054,3054,,4,0,4,8
3055,3055,,1,3,4,4
3056,3056,,2,2,4,78
3057,3057,,3,1,4,9
3058,3058,,2,2,4,16
3059,3059,,0,4,4,5
3060,3060,,2,2,4,78
3061,3061,,4,0,4,7
3062,3062,,4,0,4,4
3063,3063,,0,3,3,4
3064,3064,,1,3,4,33
3065,3065,,2,2,4,94
3066,3066,,2,0,2,6
3067,3067,,2,2,4,94
3068,3068,,1,0,1,9
3069,3069,,4,0,4,5
3070,3070,,2,0,2,14
3071,3071,,0,4,4,9
3072,3072,,1,3,4,94
3073,3073,,3,1,4,5
3074,3074,,0,4,4,5
3075,3075,,0,4,4,5
3076,3076,,1,3,4,105
3077,3077,,2,1,3,1
3078,3078,,2,2,4,94
3079,3079,,2,2,4,22
3080,3080,,1,2,3,78
3081,3081,,0,3,3,16
3082,3082,,4,0,4,22
3083,3083,,1,1,2,4
3084,3084,,1,0,1,94
3085,3085,,2,0,2,14
3086,3086,,0,4,4,5
3087,3087,,2,1,3,5
3088,3088,,1,3,4,3
3089,3089,,1,3,4,33
3090,3090,,1,1,2,18
3091,3091,,2,2,4,1
3092,3092,,0,2,2,6
3093,3093,,2,0,2,18
3094,3094,,0,2,2,33
3095,3095,,3,1,4,94
3096,3096,,1,3,4,19
3097,3097,,0,3,3,7
3098,3098,,0,4,4,4
3099,3099,,1,1,2,4
3100,3100,,1,1,2,185
3101,3101,,4,0,4,78
3102,3102,,3,1,4,78
3103,3103,,2,0,2,3
3104,3104,,0,3,3,18
3105,3105,,2,1,3,5
3106,3106,,1,3,4,16
3107,3107,,0,1,1,8
3108,3108,,1,0,1,288
3109,3109,,0,4,4,3
3110,3110,,3,1,4,22
3111,3111,,2,1,3,78
3112,3112,,0,3,3,18
3113,3113,,0,3,3,5
3114,3114,,2,1,3,94
3115,3115,,2,2,4,3
3116,3116,,3,0,3,22
3117,3117,,2,1,3,94
3118,3118,,2,0,2,4
3119,3119,,4,0,4,4
3120,3120,,4,0,4,22
3121,3121,,2,2,4,94
3122,3122,,0,4,4,4
3123,3123,,1,3,4,39
3124,3124,,1,3,4,24
3125,3125,,2,2,4,32
3126,3126,,1,2,3,32
3127,3127,,2,2,4,258
3128,3128,,1,2,3,4
3129,3129,,3,1,4,22
3130,3130,,2,1,3,22
3131,3131,,2,2,4,7
3132,3132,,2,1,3,5
3133,3133,,1,0,1,8
3134,3134,,0,3,3,18
3135,3135,,2,1,3,3
3136,3136,,1,2,3,5
3137,3137,,0,4,4,78
3138,3138,,0,4,4,78
3139,3139,,2,2,4,33
3140,3140,,2,2,4,105
3141,3141,,2,2,4,9
3142,3142,,0,1,1,33
3143,3143,,0,4,4,3
3144,3144,,2,0,2,22
3145,3145,,1,2,3,3
3146,3146,,1,3,4,3
3147,3147,,1,1,2,22
3148,3148,,3,1,4,3
3149,3149,,3,1,4,16
3150,3150,,1,3,4,3
3151,3151,,1,3,4,94
3152,3152,,3,1,4,19
3153,3153,,3,1,4,105
3154,3154,,2,2,4,94
3155,3155,,3,1,4,4
3156,3156,,3,1,4,3
3157,3157,,2,2,4,5
3158,3158,,2,2,4,16
3159,3159,,3,0,3,9
3160,3160,,2,1,3,5
3161,3161,,0,2,2,8
3162,3162,,2,2,4,4
3163,3163,,3,1,4,78
3164,3164,,3,1,4,33
3165,3165,,0,3,3,18
3166,3166,,1,1,2,3
3167,3167,,0,2,2,34
3168,3168,,0,1,1,18
3169,3169,,2,2,4,16
3170,3170,,0,4,4,4
3171,3171,,3,1,4,3
3172,3172,,2,2,4,3
3173,3173,,0,4,4,94
3174,3174,,2,2,4,1
3175,3175,,0,2,2,5
3176,3176,,2,2,4,27
3177,3177,,1,2,3,1
3178,3178,,1,1,2,105
3179,3179,,0,2,2,16
3180,3180,,2,2,4,0
3181,3181,,1,1,2,105
3182,3182,,3,1,4,70
3183,3183,,2,2,4,5
3184,3184,,2,2,4,1
3185,3185,,0,0,0,53
3186,3186,,2,2,4,77
3187,3187,,2,2,4,94
3188,3188,,2,2,4,3
3189,3189,,2,0,2,77
3190,3190,,0,2,2,94
3191,3191,,2,2,4,9
3192,3192,,3,1,4,94
3193,3193,,3,1,4,8
3194,3194,,1,3,4,78
3195,3195,,2,2,4,105
3196,3196,,1,3,4,3
3197,3197,,2,2,4,1
3198,3198,,4,0,4,19
3199,3199,,4,0,4,4
3200,3200,,0,2,2,3
3201,3201,,0,3,3,32
3202,3202,,2,2,4,54
3203,3203,,1,3,4,33
3204,3204,,1,3,4,32
3205,3205,,1,3,4,5
3206,3206,,1,0,1,105
3207,3207,,3,0,3,3
3208,3208,,0,2,2,0
3209,3209,,2,2,4,105
3210,3210,,0,3,3,3
3211,3211,,1,3,4,18
3212,3212,,1,2,3,5
3213,3213,,1,3,4,3
3214,3214,,1,2,3,3
3215,3215,,2,0,2,24
3216,3216,,3,1,4,33
3217,3217,,1,3,4,5
3218,3218,,1,1,2,105
3219,3219,,3,0,3,33
3220,3220,,3,1,4,78
3221,3221,,3,0,3,77
3222,3222,,3,1,4,3
3223,3223,,0,2,2,14
3224,3224,,2,1,3,32
3225,3225,,3,0,3,1
3226,3226,,3,1,4,18
3227,3227,,2,2,4,3
3228,3228,,3,1,4,3
3229,3229,,1,1,2,5
3230,3230,,0,4,4,22
3231,3231,,1,3,4,3
3232,3232,,1,3,4,18
3233,3233,,1,2,3,4
3234,3234,,2,2,4,3
3235,3235,,2,1,3,5
3236,3236,,0,3,3,9
3237,3237,,1,2,3,0
3238,3238,,2,2,4,94
3239,3239,,1,3,4,10
3240,3240,,1,3,4,0
3241,3241,,0,3,3,33
3242,3242,,1,3,4,94
3243,3243,,1,3,4,0
3244,3244,,1,2,3,77
3245,3245,,3,1,4,105
3246,3246,,0,3,3,94
3247,3247,,2,2,4,22
3248,3248,,1,3,4,14
3249,3249,,2,2,4,3
3250,3250,,2,1,3,7
3251,3251,,1,3,4,7
3252,3252,,0,0,0,55
3253,3253,,1,3,4,9
3254,3254,,0,4,4,3
3255,3255,,1,1,2,3
3256,3256,,3,1,4,3
3257,3257,,0,4,4,5
3258,3258,,1,2,3,4
3259,3259,,2,1,3,3
3260,3260,,1,1,2,3
3261,3261,,2,1,3,10
3262,3262,,3,1,4,77
3263,3263,,2,2,4,5
3264,3264,,2,1,3,105
3265,3265,,3,0,3,10
3266,3266,,1,3,4,18
3267,3267,,1,1,2,76
3268,3268,,1,3,4,8
3269,3269,,1,3,4,0
3270,3270,,2,2,4,22
3271,3271,,1,1,2,3
3272,3272,,1,3,4,5
3273,3273,,4,0,4,3
3274,3274,,1,3,4,32
3275,3275,,0,0,0,56
3276,3276,,3,1,4,8
3277,3277,,0,4,4,33
3278,3278,,0,1,1,7
3279,3279,,3,1,4,3
3280,3280,,1,2,3,16
3281,3281,,2,1,3,27
3282,3282,,0,4,4,3
3283,3283,,0,4,4,94
3284,3284,,4,0,4,105
3285,3285,,2,2,4,8
3286,3286,,3,1,4,32
3287,3287,,3,0,3,105
3288,3288,,0,4,4,4
3289,3289,,2,1,3,4
3290,3290,,2,2,4,3
3291,3291,,2,2,4,33
3292,3292,,0,4,4,57
3293,3293,,2,0,2,94
3294,3294,,4,0,4,0
3295,3295,,4,0,4,3
3296,3296,,0,4,4,5
3297,3297,,2,2,4,5
3298,3298,,2,2,4,33
3299,3299,,0,2,2,6
3300,3300,,4,0,4,3
3301,3301,,3,1,4,22
3302,3302,,3,1,4,5
3303,3303,,2,1,3,14
3304,3304,,0,0,0,58
3305,3305,,0,4,4,19
3306,3306,,1,2,3,6
3307,3307,,1,3,4,3
3308,3308,,0,0,0,59
3309,3309,,0,4,4,3
3310,3310,,2,2,4,9
3311,3311,,1,3,4,14
3312,3312,,0,2,2,5
3313,3313,,1,3,4,22
3314,3314,,0,4,4,18
3315,3315,,2,1,3,4
3316,3316,,2,2,4,19
3317,3317,,3,1,4,4
3318,3318,,3,1,4,9
3319,3319,,1,1,2,3
3320,3320,,0,4,4,94
3321,3321,,1,3,4,1
3322,3322,,0,4,4,8
3323,3323,,2,2,4,3
3324,3324,,0,3,3,1
3325,3325,,2,2,4,19
3326,3326,,3,1,4,9
3327,3327,,1,1,2,5
3328,3328,,2,2,4,22
3329,3329,,1,2,3,18
3330,3330,,0,0,0,60
3331,3331,,4,0,4,1
3332,3332,,2,2,4,3
3333,3333,,1,3,4,78
3334,3334,,0,4,4,10
3335,3335,,3,1,4,3
3336,3336,,1,3,4,94
3337,3337,,2,1,3,5
3338,3338,,1,1,2,14
3339,3339,,1,2,3,78
3340,3340,,1,3,4,1
3341,3341,,1,3,4,3
3342,3342,,2,2,4,5
3343,3343,,1,2,3,32
3344,3344,,3,1,4,9
3345,3345,,2,2,4,94
3346,3346,,2,2,4,18
3347,3347,,0,0,0,61
3348,3348,,3,1,4,8
3349,3349,,1,0,1,10
3350,3350,,3,1,4,3
3351,3351,,0,1,1,16
3352,3352,,0,2,2,27
3353,3353,,2,0,2,4
3354,3354,,1,3,4,34
3355,3355,,0,4,4,105
3356,3356,,3,1,4,105
3357,3357,,3,1,4,94
3358,3358,,4,0,4,7
3359,3359,,2,2,4,105
3360,3360,,2,1,3,22
3361,3361,,2,2,4,4
3362,3362,,2,2,4,3
3363,3363,,3,0,3,4
3364,3364,,2,2,4,105
3365,3365,,0,1,1,105
3366,3366,,2,2,4,18
3367,3367,,1,2,3,18
3368,3368,,2,2,4,22
3369,3369,,2,1,3,1
3370,3370,,3,1,4,1
3371,3371,,1,2,3,22
3372,3372,,0,1,1,0
3373,3373,,3,1,4,105
3374,3374,,0,4,4,14
3375,3375,,1,3,4,32
3376,3376,,2,2,4,78
3377,3377,,3,1,4,16
3378,3378,,0,0,0,62
3379,3379,,4,0,4,4
3380,3380,,1,3,4,63
3381,3381,,2,1,3,64
3382,3382,,2,0,2,9
3383,3383,,0,0,0,65
3384,3384,,0,0,0,66
3385,3385,,2,2,4,77
3386,3386,,3,1,4,94
3387,3387,,2,0,2,7
3388,3388,,2,2,4,3
3389,3389,,0,0,0,67
3390,3390,,0,2,2,33
3391,3391,,0,4,4,8
3392,3392,,3,0,3,4
3393,3393,,2,2,4,29
3394,3394,,0,4,4,39
3395,3395,,0,0,0,68
3396,3396,,2,2,4,9
3397,3397,,1,0,1,1
3398,3398,,1,1,2,3
3399,3399,,2,2,4,5
3400,3400,,1,1,2,16
3401,3401,,0,0,0,69
3402,3402,,4,0,4,4
3403,3403,,0,2,2,4
3404,3404,,2,2,4,24
3405,3405,,2,0,2,3
3406,3406,,1,1,2,1
3407,3407,,2,2,4,16
3408,3408,,2,2,4,19
3409,3409,,2,2,4,4
3410,3410,,2,2,4,4
3411,3411,,2,2,4,3
3412,3412,,2,2,4,77
3413,3413,,1,3,4,0
3414,3414,,0,4,4,3
3415,3415,,0,4,4,33
3416,3416,,1,3,4,78
3417,3417,,0,4,4,4
3418,3418,,2,2,4,8
3419,3419,,2,2,4,33
3420,3420,,1,1,2,3
3421,3421,,1,3,4,5
3422,3422,,3,1,4,33
3423,3423,,2,2,4,77
3424,3424,,4,0,4,78
3425,3425,,1,1,2,3
3426,3426,,1,3,4,94
3427,3427,,1,3,4,3
3428,3428,,1,3,4,9
3429,3429,,3,1,4,24
3430,3430,,2,1,3,1
3431,3431,,1,2,3,18
3432,3432,,3,1,4,105
3433,3433,,1,2,3,14
3434,3434,,0,3,3,7
3435,3435,,2,2,4,4
3436,3436,,0,2,2,33
3437,3437,,2,1,3,33
3438,3438,,1,3,4,5
3439,3439,,2,2,4,9
3440,3440,,2,2,4,18
3441,3441,,2,2,4,8
3442,3442,,4,0,4,4
3443,3443,,0,2,2,4
3444,3444,,2,2,4,16
3445,3445,,3,1,4,22
3446,3446,,1,2,3,82
3447,3447,,3,1,4,5
3448,3448,,4,0,4,78
3449,3449,,3,0,3,8
3450,3450,,4,0,4,8
3451,3451,,2,1,3,5
3452,3452,,0,4,4,34
3453,3453,,0,2,2,18
3454,3454,,2,2,4,94
3455,3455,,2,2,4,77
3456,3456,,2,2,4,7
3457,3457,,3,1,4,94
3458,3458,,2,2,4,6
3459,3459,,1,0,1,16
3460,3460,,3,1,4,33
3461,3461,,3,1,4,1
3462,3462,,1,3,4,10
3463,3463,,1,3,4,14
3464,3464,,1,3,4,77
3465,3465,,1,3,4,33
3466,3466,,0,4,4,3
3467,3467,,1,3,4,70
3468,3468,,1,2,3,7
3469,3469,,2,2,4,0
3470,3470,,3,1,4,7
3471,3471,,0,4,4,32
3472,3472,,2,2,4,3
3473,3473,,0,2,2,18
3474,3474,,3,1,4,7
3475,3475,,1,2,3,4
3476,3476,,1,1,2,27
3477,3477,,1,2,3,105
3478,3478,,0,0,0,71
3479,3479,,1,3,4,1
3480,3480,,2,2,4,3
3481,3481,,2,2,4,81
3482,3482,,0,4,4,3
3483,3483,,1,3,4,5
3484,3484,,4,0,4,27
3485,3485,,0,4,4,9
3486,3486,,0,1,1,16
3487,3487,,0,4,4,33
3488,3488,,2,1,3,22
3489,3489,,2,2,4,21
3490,3490,,2,2,4,22
3491,3491,,0,4,4,3
3492,3492,,0,4,4,8
3493,3493,,3,0,3,4
3494,3494,,2,0,2,34
3495,3495,,2,1,3,14
3496,3496,,1,2,3,72
3497,3497,,1,2,3,9
3498,3498,,1,1,2,105
3499,3499,,0,3,3,9
3500,3500,,3,0,3,34
3501,3501,,1,2,3,9
3502,3502,,1,2,3,22
3503,3503,,1,2,3,3
3504,3504,,1,2,3,3
3505,3505,,2,1,3,72
3506,3506,,2,1,3,3
3507,3507,,3,0,3,78
3508,3508,,0,2,2,4
3509,3509,,2,1,3,57
3510,3510,,0,3,3,4
3511,3511,,2,1,3,10
3512,3512,,3,0,3,4
3513,3513,,0,2,2,18
3514,3514,,0,2,2,77
3515,3515,,1,2,3,3
3516,3516,,1,2,3,4
3517,3517,,2,1,3,1
3518,3518,,0,3,3,3
3519,3519,,0,3,3,9
3520,3520,,1,1,2,27
3521,3521,,0,1,1,18
3522,3522,,0,3,3,7
3523,3523,,0,3,3,4
3524,3524,,0,3,3,16
3525,3525,,0,3,3,9
3526,3526,,2,0,2,4
3527,3527,,0,3,3,3
3528,3528,,1,0,1,27
3529,3529,,1,2,3,8
3530,3530,,0,0,0,73
3531,3531,,3,0,3,22
3532,3532,,2,1,3,4
3533,3533,,0,2,2,105
3534,3534,,1,2,3,18
3535,3535,,0,2,2,3
3536,3536,,1,2,3,5
3537,3537,,1,1,2,8
3538,3538,,1,1,2,4
3539,3539,,2,0,2,33
3540,3540,,2,1,3,22
3541,3541,,3,0,3,8
3542,3542,,1,1,2,105
3543,3543,,3,0,3,33
3544,3544,,2,1,3,5
3545,3545,,1,2,3,5
3546,3546,,0,1,1,3
3547,3547,,0,2,2,9
3548,3548,,1,2,3,9
3549,3549,,1,2,3,1
3550,3550,,2,1,3,33
3551,3551,,2,1,3,4
3552,3552,,1,1,2,9
3553,3553,,2,1,3,74
3554,3554,,1,2,3,75
3555,3555,,1,2,3,76
3556,3556,,2,1,3,8
3557,3557,,1,2,3,39
3558,3558,,2,1,3,3
3559,3559,,2,0,2,27
3560,3560,,1,2,3,78
3561,3561,,2,1,3,14
3562,3562,,2,1,3,1
3563,3563,,3,0,3,3
3564,3564,,0,2,2,77
3565,3565,,1,1,2,5
3566,3566,,1,0,1,24
3567,3567,,0,3,3,14
3568,3568,,0,1,1,78
3569,3569,,1,0,1,33
3570,3570,,1,2,3,29
3571,3571,,2,1,3,82
3572,3572,,0,3,3,18
3573,3573,,3,0,3,78
3574,3574,,2,1,3,19
3575,3575,,2,1,3,5
3576,3576,,0,3,3,94
3577,3577,,2,1,3,94
3578,3578,,0,3,3,94
3579,3579,,1,2,3,8
3580,3580,,3,0,3,3
3581,3581,,3,0,3,33
3582,3582,,2,0,2,77
3583,3583,,0,3,3,32
3584,3584,,1,2,3,5
3585,3585,,1,2,3,4
3586,3586,,1,2,3,19
3587,3587,,1,2,3,3
3588,3588,,1,1,2,4
3589,3589,,1,1,2,139
3590,3590,,2,1,3,3
3591,3591,,1,2,3,1
3592,3592,,1,2,3,3
3593,3593,,2,1,3,4
3594,3594,,1,2,3,4
3595,3595,,2,1,3,3
3596,3596,,0,1,1,18
3597,3597,,1,1,2,4
3598,3598,,1,2,3,33
3599,3599,,0,2,2,78
3600,3600,,0,2,2,4
3601,3601,,0,3,3,18
3602,3602,,1,2,3,22
3603,3603,,2,0,2,6
3604,3604,,1,2,3,5
3605,3605,,2,1,3,6
3606,3606,,2,0,2,94
3607,3607,,3,0,3,0
3608,3608,,1,1,2,16
3609,3609,,1,2,3,14
3610,3610,,0,0,0,79
3611,3611,,2,0,2,94
3612,3612,,2,0,2,82
3613,3613,,2,1,3,19
3614,3614,,0,3,3,3
3615,3615,,1,2,3,22
3616,3616,,0,3,3,22
3617,3617,,1,2,3,5
3618,3618,,1,1,2,8
3619,3619,,1,2,3,0
3620,3620,,0,3,3,33
3621,3621,,1,1,2,169
3622,3622,,1,1,2,94
3623,3623,,1,2,3,3
3624,3624,,1,2,3,4
3625,3625,,2,1,3,1
3626,3626,,3,0,3,4
3627,3627,,2,1,3,105
3628,3628,,1,2,3,18
3629,3629,,0,0,0,80
3630,3630,,1,1,2,9
3631,3631,,2,1,3,4
3632,3632,,1,1,2,81
3633,3633,,0,3,3,3
3634,3634,,1,1,2,78
3635,3635,,1,2,3,27
3636,3636,,1,1,2,8
3637,3637,,0,3,3,39
3638,3638,,1,2,3,5
3639,3639,,0,3,3,5
3640,3640,,0,3,3,18
3641,3641,,2,1,3,3
3642,3642,,2,1,3,33
3643,3643,,3,0,3,22
3644,3644,,1,2,3,24
3645,3645,,2,1,3,82
3646,3646,,1,0,1,132
3647,3647,,2,1,3,94
3648,3648,,0,3,3,34
3649,3649,,0,0,0,83
3650,3650,,2,1,3,105
3651,3651,,0,1,1,10
3652,3652,,1,0,1,4
3653,3653,,1,1,2,3
3654,3654,,3,0,3,1
3655,3655,,2,1,3,8
3656,3656,,1,1,2,105
3657,3657,,2,1,3,32
3658,3658,,0,2,2,94
3659,3659,,2,1,3,78
3660,3660,,2,1,3,10
3661,3661,,2,0,2,24
3662,3662,,1,2,3,3
3663,3663,,0,1,1,3
3664,3664,,1,0,1,4
3665,3665,,3,0,3,32
3666,3666,,3,0,3,1
3667,3667,,1,2,3,5
3668,3668,,1,2,3,33
3669,3669,,1,2,3,94
3670,3670,,2,1,3,14
3671,3671,,1,0,1,16
3672,3672,,0,2,2,1
3673,3673,,2,1,3,57
3674,3674,,2,1,3,1
3675,3675,,1,2,3,8
3676,3676,,3,0,3,3
3677,3677,,2,1,3,14
3678,3678,,0,3,3,4
3679,3679,,1,1,2,18
3680,3680,,1,2,3,8
3681,3681,,1,2,3,19
3682,3682,,2,1,3,105
3683,3683,,0,2,2,4
3684,3684,,1,2,3,27
3685,3685,,0,0,0,84
3686,3686,,2,1,3,33
3687,3687,,2,1,3,3
3688,3688,,1,1,2,94
3689,3689,,0,3,3,16
3690,3690,,1,2,3,4
3691,3691,,1,2,3,14
3692,3692,,0,3,3,78
3693,3693,,1,2,3,22
3694,3694,,2,1,3,1
3695,3695,,0,0,0,85
3696,3696,,1,2,3,14
3697,3697,,0,3,3,16
3698,3698,,1,0,1,22
3699,3699,,2,0,2,8
3700,3700,,2,1,3,4
3701,3701,,2,1,3,16
3702,3702,,1,1,2,105
3703,3703,,1,2,3,33
3704,3704,,0,2,2,22
3705,3705,,0,2,2,33
3706,3706,,2,0,2,3
3707,3707,,1,1,2,8
3708,3708,,3,0,3,3
3709,3709,,0,2,2,4
3710,3710,,2,1,3,5
3711,3711,,0,3,3,5
3712,3712,,1,2,3,33
3713,3713,,1,0,1,4
3714,3714,,0,1,1,8
3715,3715,,1,2,3,33
3716,3716,,2,1,3,22
3717,3717,,0,0,0,86
3718,3718,,1,2,3,33
3719,3719,,1,2,3,78
3720,3720,,1,2,3,82
3721,3721,,0,1,1,204
3722,3722,,2,1,3,18
3723,3723,,1,2,3,19
3724,3724,,0,1,1,34
3725,3725,,0,3,3,10
3726,3726,,0,0,0,87
3727,3727,,1,2,3,105
3728,3728,,3,0,3,1
3729,3729,,3,0,3,22
3730,3730,,0,1,1,8
3731,3731,,2,1,3,78
3732,3732,,0,1,1,8
3733,3733,,2,1,3,14
3734,3734,,1,2,3,14
3735,3735,,0,3,3,27
3736,3736,,0,2,2,33
3737,3737,,1,1,2,1
3738,3738,,3,0,3,5
3739,3739,,2,1,3,105
3740,3740,,3,0,3,24
3741,3741,,0,2,2,6
3742,3742,,1,2,3,3
3743,3743,,2,1,3,105
3744,3744,,3,0,3,5
3745,3745,,0,2,2,10
3746,3746,,0,3,3,3
3747,3747,,1,2,3,4
3748,3748,,1,0,1,3
3749,3749,,2,1,3,3
3750,3750,,1,1,2,18
3751,3751,,1,2,3,94
3752,3752,,0,3,3,4
3753,3753,,3,0,3,3
3754,3754,,1,2,3,22
3755,3755,,3,0,3,24
3756,3756,,2,1,3,3
3757,3757,,1,1,2,7
3758,3758,,1,0,1,3
3759,3759,,1,2,3,4
3760,3760,,1,2,3,18
3761,3761,,3,0,3,5
3762,3762,,2,1,3,8
3763,3763,,1,2,3,4
3764,3764,,0,2,2,7
3765,3765,,2,1,3,4
3766,3766,,1,2,3,5
3767,3767,,0,2,2,3
3768,3768,,2,1,3,3
3769,3769,,2,1,3,9
3770,3770,,1,2,3,4
3771,3771,,2,1,3,8
3772,3772,,2,1,3,14
3773,3773,,1,2,3,22
3774,3774,,2,1,3,5
3775,3775,,1,1,2,16
3776,3776,,1,2,3,77
3777,3777,,3,0,3,77
3778,3778,,3,0,3,16
3779,3779,,0,3,3,1
3780,3780,,0,0,0,88
3781,3781,,0,3,3,78
3782,3782,,1,2,3,8
3783,3783,,0,1,1,5
3784,3784,,2,1,3,105
3785,3785,,2,1,3,77
3786,3786,,3,0,3,8
3787,3787,,0,1,1,22
3788,3788,,0,3,3,22
3789,3789,,2,1,3,94
3790,3790,,1,2,3,94
3791,3791,,2,1,3,3
3792,3792,,0,3,3,8
3793,3793,,0,1,1,94
3794,3794,,0,2,2,18
3795,3795,,1,2,3,18
3796,3796,,0,3,3,22
3797,3797,,1,2,3,14
3798,3798,,1,2,3,7
3799,3799,,1,2,3,3
3800,3800,,2,1,3,1
3801,3801,,1,2,3,3
3802,3802,,1,2,3,78
3803,3803,,2,1,3,4
3804,3804,,2,1,3,89
3805,3805,,1,2,3,89
3806,3806,,0,0,0,90
3807,3807,,0,0,0,91
3808,3808,,1,2,3,105
3809,3809,,2,0,2,78
3810,3810,,2,1,3,22
3811,3811,,0,3,3,4
3812,3812,,1,1,2,77
3813,3813,,1,0,1,92
3814,3814,,1,0,1,22
3815,3815,,3,0,3,4
3816,3816,,2,1,3,77
3817,3817,,1,0,1,3
3818,3818,,1,0,1,94
3819,3819,,2,1,3,1
3820,3820,,1,0,1,1
3821,3821,,1,2,3,22
3822,3822,,1,0,1,77
3823,3823,,1,1,2,94
3824,3824,,2,1,3,94
3825,3825,,0,1,1,8
3826,3826,,0,2,2,93
3827,3827,,3,0,3,4
3828,3828,,1,2,3,22
3829,3829,,1,2,3,33
3830,3830,,1,2,3,77
3831,3831,,0,2,2,105
3832,3832,,1,1,2,4
3833,3833,,0,3,3,10
3834,3834,,0,3,3,9
3835,3835,,2,1,3,1
3836,3836,,0,3,3,94
3837,3837,,2,1,3,16
3838,3838,,1,0,1,39
3839,3839,,3,0,3,22
3840,3840,,1,1,2,4
3841,3841,,2,0,2,105
3842,3842,,1,2,3,4
3843,3843,,1,1,2,22
3844,3844,,1,2,3,22
3845,3845,,3,0,3,22
3846,3846,,3,0,3,105
3847,3847,,1,2,3,22
3848,3848,,0,2,2,10
3849,3849,,2,1,3,19
3850,3850,,1,1,2,1
3851,3851,,3,0,3,3
3852,3852,,2,1,3,5
