Id,Label,timeset,modularity_class,indegree,outdegree,degree
17154,17154,,23,1,0,1
17155,17155,,23,6,18,24
17156,17156,,111,1,0,1
17157,17157,,23,1,1,2
17158,17158,,24,1,1,2
17159,17159,,45,0,1,1
17160,17160,,5,5,1,6
17161,17161,,8,1,0,1
17162,17162,,8,2,6,8
17163,17163,,23,1,0,1
17164,17164,,23,1,0,1
17165,17165,,8,1,1,2
17166,17166,,66,0,1,1
17167,17167,,27,1,0,1
17168,17168,,3,1,1,2
17169,17169,,23,1,0,1
17170,17170,,14,3,1,4
17171,17171,,52,0,1,1
17172,17172,,105,0,1,1
17173,17173,,23,2,2,4
17174,17174,,3,1,0,1
17175,17175,,23,1,1,2
17176,17176,,23,0,1,1
17177,17177,,23,1,1,2
17178,17178,,127,4,2,6
17179,17179,,52,1,1,2
17180,17180,,14,2,2,4
17181,17181,,23,1,1,2
17182,17182,,21,2,2,4
17183,17183,,105,2,1,3
17184,17184,,105,1,0,1
17185,17185,,3,0,1,1
17186,17186,,43,0,1,1
17187,17187,,14,1,1,2
17188,17188,,14,1,0,1
17189,17189,,31,2,1,3
17190,17190,,31,1,1,2
17191,17191,,8,1,2,3
17192,17192,,31,1,0,1
17193,17193,,15,1,1,2
17194,17194,,15,2,1,3
17195,17195,,23,2,1,3
17196,17196,,14,6,0,6
17197,17197,,21,2,1,3
17198,17198,,0,3,0,3
17199,17199,,31,0,1,1
17200,17200,,6,1,0,1
17201,17201,,76,1,3,4
17202,17202,,24,1,0,1
17203,17203,,8,0,1,1
17204,17204,,8,0,1,1
17205,17205,,23,1,0,1
17206,17206,,31,0,3,3
17207,17207,,8,2,1,3
17208,17208,,154,0,1,1
17209,17209,,154,1,0,1
17210,17210,,8,2,1,3
17211,17211,,21,1,1,2
17212,17212,,23,1,0,1
17213,17213,,45,0,1,1
17214,17214,,3,1,1,2
17215,17215,,11,0,3,3
17216,17216,,3,0,1,1
17217,17217,,11,0,1,1
17218,17218,,76,1,3,4
17219,17219,,43,1,0,1
17220,17220,,3,1,1,2
17221,17221,,14,1,0,1
17222,17222,,23,0,1,1
17223,17223,,15,3,4,7
17224,17224,,52,0,2,2
17225,17225,,127,0,1,1
17226,17226,,43,2,0,2
17227,17227,,8,1,1,2
17228,17228,,43,0,2,2
17229,17229,,43,4,6,10
17230,17230,,43,0,1,1
17231,17231,,52,1,3,4
17232,17232,,0,1,1,2
17233,17233,,23,1,1,2
17234,17234,,23,1,0,1
17235,17235,,23,1,1,2
17236,17236,,127,0,3,3
17237,17237,,0,0,4,4
17238,17238,,43,1,0,1
17239,17239,,76,1,0,1
17240,17240,,8,2,2,4
17241,17241,,11,2,3,5
17242,17242,,45,1,0,1
17243,17243,,23,0,1,1
17244,17244,,15,0,1,1
17245,17245,,8,2,4,6
17246,17246,,11,0,1,1
17247,17247,,23,1,0,1
17248,17248,,6,1,0,1
17249,17249,,24,0,2,2
17250,17250,,155,0,1,1
17251,17251,,155,1,0,1
17252,17252,,43,0,1,1
17253,17253,,43,0,1,1
17254,17254,,88,2,0,2
17255,17255,,11,1,0,1
17256,17256,,8,0,1,1
17257,17257,,14,1,2,3
17258,17258,,111,2,2,4
17259,17259,,111,2,2,4
17260,17260,,5,0,1,1
17261,17261,,21,1,1,2
17262,17262,,21,0,1,1
17263,17263,,24,8,11,19
17264,17264,,8,1,1,2
17265,17265,,3,0,1,1
17266,17266,,3,4,4,8
17267,17267,,23,3,0,3
17268,17268,,23,1,1,2
17269,17269,,23,0,2,2
17270,17270,,15,0,1,1
17271,17271,,8,14,3,17
17272,17272,,8,2,0,2
17273,17273,,14,0,2,2
17274,17274,,23,0,1,1
17275,17275,,43,0,1,1
17276,17276,,156,0,1,1
17277,17277,,156,1,0,1
17278,17278,,14,0,1,1
17279,17279,,52,2,5,7
17280,17280,,8,0,1,1
17281,17281,,43,2,7,9
17282,17282,,120,3,1,4
17283,17283,,21,0,1,1
17284,17284,,23,1,0,1
17285,17285,,24,2,1,3
17286,17286,,21,2,1,3
17287,17287,,23,0,1,1
17288,17288,,175,1,2,3
17289,17289,,175,0,1,1
17290,17290,,111,0,1,1
17291,17291,,21,0,1,1
17292,17292,,127,3,3,6
17293,17293,,120,0,1,1
17294,17294,,23,2,0,2
17295,17295,,18,0,2,2
17296,17296,,18,1,0,1
17297,17297,,8,1,1,2
17298,17298,,14,1,1,2
17299,17299,,23,1,0,1
17300,17300,,18,1,1,2
17301,17301,,8,2,0,2
17302,17302,,8,0,1,1
17303,17303,,15,0,1,1
17304,17304,,8,1,0,1
17305,17305,,8,0,2,2
17306,17306,,8,1,0,1
17307,17307,,14,3,1,4
17308,17308,,23,1,0,1
17309,17309,,23,0,2,2
17310,17310,,6,0,3,3
17311,17311,,24,3,0,3
17312,17312,,31,1,0,1
17313,17313,,45,1,0,1
17314,17314,,23,1,1,2
17315,17315,,3,0,1,1
17316,17316,,11,2,8,10
17317,17317,,127,1,0,1
17318,17318,,21,0,1,1
17319,17319,,23,0,2,2
17320,17320,,21,0,2,2
17321,17321,,0,0,1,1
17322,17322,,0,0,1,1
17323,17323,,3,1,1,2
17324,17324,,52,1,0,1
17325,17325,,3,0,1,1
17326,17326,,43,0,4,4
17327,17327,,21,1,0,1
17328,17328,,88,0,1,1
17329,17329,,88,1,0,1
17330,17330,,23,0,1,1
17331,17331,,127,0,1,1
17332,17332,,43,1,3,4
17333,17333,,23,1,0,1
17334,17334,,11,0,1,1
17335,17335,,18,4,2,6
17336,17336,,52,0,1,1
17337,17337,,88,1,0,1
17338,17338,,111,0,1,1
17339,17339,,23,0,1,1
17340,17340,,3,1,0,1
17341,17341,,111,1,1,2
17342,17342,,111,9,1,10
17343,17343,,23,2,0,2
17344,17344,,43,0,1,1
17345,17345,,31,1,2,3
17346,17346,,23,2,1,3
17347,17347,,15,0,1,1
17348,17348,,127,1,1,2
17349,17349,,21,1,5,6
17350,17350,,15,3,5,8
17351,17351,,8,0,1,1
17352,17352,,8,0,1,1
17353,17353,,3,1,0,1
17354,17354,,8,0,4,4
17355,17355,,3,3,1,4
17356,17356,,105,0,2,2
17357,17357,,8,0,1,1
17358,17358,,127,1,0,1
17359,17359,,43,0,1,1
17360,17360,,66,1,0,1
17361,17361,,24,0,1,1
17362,17362,,111,2,0,2
17363,17363,,18,1,1,2
17364,17364,,18,0,1,1
17365,17365,,157,0,2,2
17366,17366,,157,1,0,1
17367,17367,,6,2,4,6
17368,17368,,23,7,7,14
17369,17369,,15,7,5,12
17370,17370,,14,0,2,2
17371,17371,,23,1,0,1
17372,17372,,15,4,1,5
17373,17373,,24,0,3,3
17374,17374,,24,1,0,1
17375,17375,,24,0,1,1
17376,17376,,23,0,3,3
17377,17377,,15,1,1,2
17378,17378,,11,2,0,2
17379,17379,,127,2,0,2
17380,17380,,31,2,4,6
17381,17381,,8,2,2,4
17382,17382,,8,3,1,4
17383,17383,,3,0,1,1
17384,17384,,24,17,6,23
17385,17385,,23,0,1,1
17386,17386,,31,1,0,1
17387,17387,,23,0,1,1
17388,17388,,66,0,1,1
17389,17389,,127,2,3,5
17390,17390,,45,1,1,2
17391,17391,,14,1,1,2
17392,17392,,14,1,0,1
17393,17393,,0,2,3,5
17394,17394,,0,0,1,1
17395,17395,,0,0,1,1
17396,17396,,15,3,3,6
17397,17397,,24,15,8,23
17398,17398,,127,1,3,4
17399,17399,,3,2,0,2
17400,17400,,21,0,2,2
17401,17401,,21,1,5,6
17402,17402,,21,1,1,2
17403,17403,,23,1,0,1
17404,17404,,23,2,7,9
17405,17405,,8,0,4,4
17406,17406,,11,0,4,4
17407,17407,,88,1,0,1
17408,17408,,8,1,4,5
17409,17409,,158,0,1,1
17410,17410,,158,1,0,1
17411,17411,,15,0,5,5
17412,17412,,15,2,2,4
17413,17413,,15,1,0,1
17414,17414,,23,3,4,7
17415,17415,,23,1,1,2
17416,17416,,24,0,1,1
17417,17417,,11,1,1,2
17418,17418,,23,0,1,1
17419,17419,,23,1,1,2
17420,17420,,8,2,0,2
17421,17421,,8,2,2,4
17422,17422,,88,0,1,1
17423,17423,,11,1,1,2
17424,17424,,21,1,1,2
17425,17425,,15,0,1,1
17426,17426,,21,1,1,2
17427,17427,,127,0,5,5
17428,17428,,127,3,0,3
17429,17429,,6,2,2,4
17430,17430,,23,2,1,3
17431,17431,,23,0,1,1
17432,17432,,8,4,3,7
17433,17433,,8,0,1,1
17434,17434,,105,3,2,5
17435,17435,,15,2,0,2
17436,17436,,15,1,0,1
17437,17437,,111,1,0,1
17438,17438,,11,1,0,1
17439,17439,,23,1,1,2
17440,17440,,5,1,1,2
17441,17441,,8,2,5,7
17442,17442,,8,2,0,2
17443,17443,,31,2,4,6
17444,17444,,15,3,3,6
17445,17445,,18,0,6,6
17446,17446,,52,0,1,1
17447,17447,,18,3,1,4
17448,17448,,31,1,0,1
17449,17449,,8,1,0,1
17450,17450,,23,1,1,2
17451,17451,,18,2,5,7
17452,17452,,8,1,0,1
17453,17453,,15,0,1,1
17454,17454,,111,1,0,1
17455,17455,,3,1,2,3
17456,17456,,3,2,2,4
17457,17457,,52,1,3,4
17458,17458,,52,1,0,1
17459,17459,,8,1,0,1
17460,17460,,43,0,1,1
17461,17461,,14,1,0,1
17462,17462,,43,0,1,1
17463,17463,,0,0,1,1
17464,17464,,21,3,0,3
17465,17465,,23,1,0,1
17466,17466,,8,0,1,1
17467,17467,,8,0,1,1
17468,17468,,3,1,2,3
17469,17469,,52,1,1,2
17470,17470,,23,2,1,3
17471,17471,,23,0,1,1
17472,17472,,21,1,1,2
17473,17473,,23,0,1,1
17474,17474,,127,0,2,2
17475,17475,,111,1,2,3
17476,17476,,52,1,0,1
17477,17477,,159,0,1,1
17478,17478,,159,1,0,1
17479,17479,,24,1,0,1
17480,17480,,15,1,3,4
17481,17481,,23,1,1,2
17482,17482,,23,4,6,10
17483,17483,,6,3,0,3
17484,17484,,8,2,1,3
17485,17485,,23,0,1,1
17486,17486,,11,0,2,2
17487,17487,,14,1,0,1
17488,17488,,14,0,8,8
17489,17489,,18,0,2,2
17490,17490,,23,16,24,40
17491,17491,,23,1,0,1
17492,17492,,8,0,2,2
17493,17493,,23,1,1,2
17494,17494,,21,1,1,2
17495,17495,,23,1,1,2
17496,17496,,24,1,2,3
17497,17497,,45,4,3,7
17498,17498,,23,1,1,2
17499,17499,,31,0,2,2
17500,17500,,31,0,1,1
17501,17501,,21,0,2,2
17502,17502,,8,0,1,1
17503,17503,,18,1,0,1
17504,17504,,8,2,0,2
17505,17505,,23,0,2,2
17506,17506,,43,7,3,10
17507,17507,,0,0,1,1
17508,17508,,31,0,1,1
17509,17509,,21,1,0,1
17510,17510,,23,2,0,2
17511,17511,,8,2,0,2
17512,17512,,18,1,2,3
17513,17513,,14,1,0,1
17514,17514,,31,1,0,1
17515,17515,,160,0,1,1
17516,17516,,160,1,0,1
17517,17517,,3,0,1,1
17518,17518,,8,3,3,6
17519,17519,,14,1,0,1
17520,17520,,3,0,1,1
17521,17521,,127,1,0,1
17522,17522,,43,1,3,4
17523,17523,,43,1,2,3
17524,17524,,5,0,2,2
17525,17525,,0,0,1,1
17526,17526,,0,1,2,3
17527,17527,,66,0,1,1
17528,17528,,157,1,0,1
17529,17529,,14,0,1,1
17530,17530,,8,3,0,3
17531,17531,,14,0,1,1
17532,17532,,23,1,2,3
17533,17533,,43,1,1,2
17534,17534,,21,0,4,4
17535,17535,,21,2,0,2
17536,17536,,14,0,1,1
17537,17537,,31,2,0,2
17538,17538,,23,0,4,4
17539,17539,,18,2,0,2
17540,17540,,23,1,0,1
17541,17541,,14,1,1,2
17542,17542,,31,0,3,3
17543,17543,,23,0,2,2
17544,17544,,23,0,2,2
17545,17545,,31,1,1,2
17546,17546,,161,0,2,2
17547,17547,,161,2,0,2
17548,17548,,162,0,1,1
17549,17549,,162,1,0,1
17550,17550,,111,0,1,1
17551,17551,,23,0,1,1
17552,17552,,18,0,4,4
17553,17553,,111,1,0,1
17554,17554,,11,2,0,2
17555,17555,,18,0,1,1
17556,17556,,5,1,1,2
17557,17557,,23,0,1,1
17558,17558,,66,2,0,2
17559,17559,,8,1,1,2
17560,17560,,8,1,0,1
17561,17561,,3,3,2,5
17562,17562,,111,0,1,1
17563,17563,,23,1,1,2
17564,17564,,0,2,2,4
17565,17565,,21,1,0,1
17566,17566,,52,1,2,3
17567,17567,,23,1,1,2
17568,17568,,11,0,1,1
17569,17569,,11,0,1,1
17570,17570,,43,1,2,3
17571,17571,,43,1,1,2
17572,17572,,11,1,0,1
17573,17573,,14,1,2,3
17574,17574,,43,0,1,1
17575,17575,,31,1,3,4
17576,17576,,43,0,1,1
17577,17577,,105,0,1,1
17578,17578,,43,0,3,3
17579,17579,,8,14,9,23
17580,17580,,43,0,8,8
17581,17581,,21,1,2,3
17582,17582,,43,1,0,1
17583,17583,,127,0,2,2
17584,17584,,0,1,1,2
17585,17585,,45,1,0,1
17586,17586,,52,1,1,2
17587,17587,,14,0,1,1
17588,17588,,31,0,1,1
17589,17589,,163,0,1,1
17590,17590,,163,1,0,1
17591,17591,,8,1,0,1
17592,17592,,23,0,3,3
17593,17593,,164,0,1,1
17594,17594,,164,1,0,1
17595,17595,,18,3,5,8
17596,17596,,23,0,2,2
17597,17597,,23,2,2,4
17598,17598,,8,5,0,5
17599,17599,,3,0,1,1
17600,17600,,165,0,1,1
17601,17601,,165,1,0,1
17602,17602,,8,2,0,2
17603,17603,,14,1,0,1
17604,17604,,23,2,1,3
17605,17605,,21,0,2,2
17606,17606,,8,1,0,1
17607,17607,,23,0,3,3
17608,17608,,45,0,1,1
17609,17609,,52,1,0,1
17610,17610,,8,0,2,2
17611,17611,,14,1,0,1
17612,17612,,3,0,2,2
17613,17613,,166,0,1,1
17614,17614,,166,1,0,1
17615,17615,,43,0,4,4
17616,17616,,23,1,1,2
17617,17617,,21,0,2,2
17618,17618,,5,0,1,1
17619,17619,,43,0,1,1
17620,17620,,43,1,1,2
17621,17621,,23,0,1,1
17622,17622,,23,0,1,1
17623,17623,,14,1,5,6
17624,17624,,167,1,1,2
17625,17625,,167,1,1,2
17626,17626,,15,2,0,2
17627,17627,,3,1,1,2
17628,17628,,23,0,1,1
17629,17629,,21,0,1,1
17630,17630,,23,0,3,3
17631,17631,,23,0,1,1
17632,17632,,23,1,0,1
17633,17633,,3,2,0,2
17634,17634,,8,0,4,4
17635,17635,,8,3,7,10
17636,17636,,3,1,0,1
17637,17637,,23,6,2,8
17638,17638,,52,0,1,1
17639,17639,,21,0,1,1
17640,17640,,0,2,10,12
17641,17641,,52,0,1,1
17642,17642,,127,1,1,2
17643,17643,,105,8,4,12
17644,17644,,15,1,2,3
17645,17645,,31,1,0,1
17646,17646,,76,1,4,5
17647,17647,,76,0,1,1
17648,17648,,11,1,1,2
17649,17649,,11,0,3,3
17650,17650,,23,2,4,6
17651,17651,,23,5,2,7
17652,17652,,3,1,1,2
17653,17653,,127,1,1,2
17654,17654,,8,1,0,1
17655,17655,,23,0,1,1
17656,17656,,127,0,1,1
17657,17657,,8,4,0,4
17658,17658,,8,3,0,3
17659,17659,,23,1,0,1
17660,17660,,11,1,2,3
17661,17661,,23,0,1,1
17662,17662,,127,2,1,3
17663,17663,,11,0,2,2
17664,17664,,18,2,1,3
17665,17665,,21,1,0,1
17666,17666,,11,0,2,2
17667,17667,,11,4,6,10
17668,17668,,21,1,5,6
17669,17669,,111,0,2,2
17670,17670,,23,0,1,1
17671,17671,,23,2,1,3
17672,17672,,23,0,1,1
17673,17673,,23,0,1,1
17674,17674,,5,0,2,2
17675,17675,,5,4,0,4
17676,17676,,15,1,0,1
17677,17677,,88,0,1,1
17678,17678,,120,2,5,7
17679,17679,,8,1,0,1
17680,17680,,8,0,2,2
17681,17681,,0,0,1,1
17682,17682,,3,1,0,1
17683,17683,,23,2,1,3
17684,17684,,127,1,2,3
17685,17685,,111,1,0,1
17686,17686,,24,1,0,1
17687,17687,,168,0,1,1
17688,17688,,168,1,0,1
17689,17689,,31,1,0,1
17690,17690,,18,0,2,2
17691,17691,,127,1,0,1
17692,17692,,127,2,0,2
17693,17693,,23,0,1,1
17694,17694,,3,2,1,3
17695,17695,,23,0,1,1
17696,17696,,43,0,2,2
17697,17697,,3,1,0,1
17698,17698,,8,0,1,1
17699,17699,,45,1,1,2
17700,17700,,8,1,0,1
17701,17701,,24,1,0,1
17702,17702,,24,1,0,1
17703,17703,,111,0,13,13
17704,17704,,15,0,1,1
17705,17705,,23,1,0,1
17706,17706,,3,2,1,3
17707,17707,,14,0,1,1
17708,17708,,169,0,1,1
17709,17709,,169,1,0,1
17710,17710,,0,6,1,7
17711,17711,,8,2,0,2
17712,17712,,21,0,1,1
17713,17713,,31,0,3,3
17714,17714,,11,0,1,1
17715,17715,,8,0,1,1
17716,17716,,15,2,1,3
17717,17717,,15,0,2,2
17718,17718,,11,1,0,1
17719,17719,,11,1,0,1
17720,17720,,111,0,1,1
17721,17721,,21,2,1,3
17722,17722,,45,1,6,7
17723,17723,,45,0,1,1
17724,17724,,24,0,1,1
17725,17725,,15,0,1,1
17726,17726,,31,0,10,10
17727,17727,,8,3,0,3
17728,17728,,21,7,14,21
17729,17729,,170,0,1,1
17730,17730,,170,1,0,1
17731,17731,,52,1,2,3
17732,17732,,52,0,1,1
17733,17733,,8,1,0,1
17734,17734,,45,1,4,5
17735,17735,,88,0,1,1
17736,17736,,0,4,4,8
17737,17737,,23,1,0,1
17738,17738,,105,4,2,6
17739,17739,,43,0,2,2
17740,17740,,8,1,1,2
17741,17741,,43,0,1,1
17742,17742,,14,0,1,1
17743,17743,,15,2,2,4
17744,17744,,88,0,1,1
17745,17745,,127,0,1,1
17746,17746,,43,1,3,4
17747,17747,,15,1,0,1
17748,17748,,21,0,2,2
17749,17749,,66,1,7,8
17750,17750,,23,0,1,1
17751,17751,,8,2,1,3
17752,17752,,23,4,4,8
17753,17753,,171,0,1,1
17754,17754,,171,1,0,1
17755,17755,,23,0,1,1
17756,17756,,52,1,1,2
17757,17757,,8,0,1,1
17758,17758,,105,1,0,1
17759,17759,,120,1,0,1
17760,17760,,111,1,0,1
17761,17761,,15,1,1,2
17762,17762,,111,0,1,1
17763,17763,,21,4,4,8
17764,17764,,23,1,0,1
17765,17765,,172,1,1,2
17766,17766,,172,1,1,2
17767,17767,,45,0,2,2
17768,17768,,45,1,0,1
17769,17769,,11,5,5,10
17770,17770,,24,1,0,1
17771,17771,,8,3,0,3
17772,17772,,8,1,5,6
17773,17773,,23,1,1,2
17774,17774,,23,0,1,1
17775,17775,,8,0,1,1
17776,17776,,3,3,4,7
17777,17777,,23,2,1,3
17778,17778,,43,1,1,2
17779,17779,,127,2,3,5
17780,17780,,76,1,0,1
17781,17781,,11,0,1,1
17782,17782,,11,0,1,1
17783,17783,,31,1,0,1
17784,17784,,31,0,2,2
17785,17785,,14,3,0,3
17786,17786,,173,0,1,1
17787,17787,,173,1,0,1
17788,17788,,127,5,4,9
17789,17789,,127,1,1,2
17790,17790,,52,1,1,2
17791,17791,,23,2,13,15
17792,17792,,23,1,0,1
17793,17793,,15,1,0,1
17794,17794,,43,0,1,1
17795,17795,,45,1,0,1
17796,17796,,23,1,1,2
17797,17797,,23,1,0,1
17798,17798,,23,1,0,1
17799,17799,,3,0,2,2
17800,17800,,23,0,1,1
17801,17801,,11,0,1,1
17802,17802,,23,1,1,2
17803,17803,,21,0,2,2
17804,17804,,105,1,1,2
17805,17805,,21,0,1,1
17806,17806,,66,1,0,1
17807,17807,,0,0,1,1
17808,17808,,14,2,2,4
17809,17809,,0,0,1,1
17810,17810,,8,4,1,5
17811,17811,,5,0,7,7
17812,17812,,3,0,1,1
17813,17813,,8,1,3,4
17814,17814,,120,0,1,1
17815,17815,,120,1,5,6
17816,17816,,23,1,0,1
17817,17817,,14,3,1,4
17818,17818,,8,2,1,3
17819,17819,,76,1,0,1
17820,17820,,11,0,1,1
17821,17821,,15,1,0,1
17822,17822,,15,13,10,23
17823,17823,,76,0,1,1
17824,17824,,21,5,5,10
17825,17825,,8,1,1,2
17826,17826,,23,1,0,1
17827,17827,,52,1,0,1
17828,17828,,3,1,1,2
17829,17829,,3,5,0,5
17830,17830,,76,2,2,4
17831,17831,,21,3,7,10
17832,17832,,111,1,0,1
17833,17833,,23,2,0,2
17834,17834,,3,8,0,8
17835,17835,,88,2,0,2
17836,17836,,23,0,1,1
17837,17837,,23,1,1,2
17838,17838,,18,0,1,1
17839,17839,,105,1,2,3
17840,17840,,6,3,2,5
17841,17841,,43,0,1,1
17842,17842,,174,0,1,1
17843,17843,,174,1,0,1
17844,17844,,23,1,0,1
17845,17845,,3,1,1,2
17846,17846,,8,2,5,7
17847,17847,,31,3,0,3
17848,17848,,111,4,1,5
17849,17849,,21,1,1,2
17850,17850,,23,0,2,2
17851,17851,,23,0,1,1
17852,17852,,23,2,0,2
17853,17853,,5,2,2,4
17854,17854,,11,1,0,1
17855,17855,,3,0,1,1
17856,17856,,127,0,1,1
17857,17857,,21,0,2,2
17858,17858,,3,0,2,2
17859,17859,,88,0,1,1
17860,17860,,3,2,1,3
17861,17861,,3,0,1,1
17862,17862,,21,3,2,5
17863,17863,,14,1,1,2
17864,17864,,23,0,1,1
17865,17865,,66,0,1,1
17866,17866,,8,1,0,1
17867,17867,,0,1,0,1
17868,17868,,23,1,3,4
17869,17869,,111,1,2,3
17870,17870,,43,1,1,2
17871,17871,,120,8,2,10
17872,17872,,31,0,5,5
17873,17873,,21,0,1,1
17874,17874,,43,0,1,1
17875,17875,,23,0,1,1
17876,17876,,31,1,1,2
17877,17877,,23,1,2,3
17878,17878,,23,0,2,2
17879,17879,,23,2,1,3
17880,17880,,11,3,1,4
17881,17881,,23,1,1,2
17882,17882,,8,0,5,5
17883,17883,,0,1,0,1
17884,17884,,23,1,0,1
17885,17885,,0,1,1,2
17886,17886,,8,1,6,7
17887,17887,,0,3,0,3
17888,17888,,23,0,1,1
17889,17889,,52,1,0,1
17890,17890,,11,2,0,2
17891,17891,,66,0,1,1
17892,17892,,23,1,0,1
17893,17893,,43,1,0,1
17894,17894,,43,1,1,2
17895,17895,,43,1,1,2
17896,17896,,43,1,0,1
17897,17897,,23,1,0,1
17898,17898,,0,0,1,1
17899,17899,,21,1,2,3
17900,17900,,3,2,2,4
17901,17901,,66,3,0,3
17902,17902,,8,2,0,2
17903,17903,,43,1,0,1
17904,17904,,8,1,0,1
17905,17905,,8,0,2,2
17906,17906,,0,1,0,1
17907,17907,,0,0,1,1
17908,17908,,23,1,1,2
17909,17909,,23,0,1,1
17910,17910,,3,0,1,1
17911,17911,,3,1,1,2
17912,17912,,5,2,2,4
17913,17913,,76,1,0,1
17914,17914,,11,4,0,4
17915,17915,,0,1,0,1
17916,17916,,21,2,3,5
17917,17917,,23,1,1,2
17918,17918,,14,1,2,3
17919,17919,,21,2,2,4
17920,17920,,23,2,6,8
17921,17921,,175,1,0,1
17922,17922,,18,2,0,2
17923,17923,,18,0,1,1
17924,17924,,23,0,1,1
17925,17925,,8,3,5,8
17926,17926,,15,2,0,2
17927,17927,,8,1,3,4
17928,17928,,127,3,4,7
17929,17929,,127,6,4,10
17930,17930,,43,0,1,1
17931,17931,,8,1,2,3
17932,17932,,5,3,4,7
17933,17933,,15,0,1,1
17934,17934,,127,1,0,1
17935,17935,,43,1,0,1
17936,17936,,176,0,1,1
17937,17937,,176,1,0,1
17938,17938,,105,2,0,2
17939,17939,,23,1,0,1
17940,17940,,43,0,1,1
17941,17941,,8,1,1,2
17942,17942,,76,2,1,3
17943,17943,,66,0,1,1
17944,17944,,8,0,1,1
17945,17945,,23,1,1,2
17946,17946,,8,1,1,2
17947,17947,,23,0,1,1
17948,17948,,120,1,1,2
17949,17949,,105,0,5,5
17950,17950,,23,1,0,1
17951,17951,,11,3,2,5
17952,17952,,45,1,1,2
17953,17953,,11,0,2,2
17954,17954,,11,0,2,2
17955,17955,,127,2,7,9
17956,17956,,23,1,2,3
17957,17957,,11,1,0,1
17958,17958,,11,0,1,1
17959,17959,,14,1,0,1
17960,17960,,8,1,2,3
17961,17961,,8,1,1,2
17962,17962,,43,0,1,1
17963,17963,,14,1,1,2
17964,17964,,23,1,0,1
17965,17965,,11,0,1,1
17966,17966,,52,0,2,2
17967,17967,,23,1,0,1
17968,17968,,23,1,1,2
17969,17969,,23,1,1,2
17970,17970,,43,4,0,4
17971,17971,,3,1,0,1
17972,17972,,127,1,0,1
17973,17973,,18,0,2,2
17974,17974,,23,1,2,3
17975,17975,,23,3,1,4
17976,17976,,18,1,0,1
17977,17977,,23,0,1,1
17978,17978,,14,0,2,2
17979,17979,,127,0,2,2
17980,17980,,127,2,0,2
17981,17981,,18,1,0,1
17982,17982,,11,2,0,2
17983,17983,,45,0,1,1
17984,17984,,23,0,1,1
17985,17985,,23,3,4,7
17986,17986,,8,3,0,3
17987,17987,,66,2,3,5
17988,17988,,23,1,0,1
17989,17989,,45,2,0,2
17990,17990,,8,3,1,4
17991,17991,,43,0,3,3
17992,17992,,15,1,1,2
17993,17993,,23,3,0,3
17994,17994,,88,2,4,6
17995,17995,,76,0,1,1
17996,17996,,11,0,2,2
17997,17997,,127,3,3,6
17998,17998,,43,0,1,1
17999,17999,,23,0,3,3
18000,18000,,18,0,1,1
18001,18001,,66,1,0,1
18002,18002,,66,1,0,1
18003,18003,,23,1,0,1
18004,18004,,111,1,0,1
18005,18005,,23,5,5,10
18006,18006,,31,1,0,1
18007,18007,,31,1,0,1
18008,18008,,43,0,1,1
18009,18009,,0,0,1,1
18010,18010,,11,7,7,14
18011,18011,,23,3,5,8
18012,18012,,52,0,1,1
18013,18013,,52,1,0,1
18014,18014,,23,1,0,1
18015,18015,,8,3,1,4
18016,18016,,43,0,1,1
18017,18017,,43,3,3,6
18018,18018,,0,0,1,1
18019,18019,,21,3,3,6
18020,18020,,52,1,0,1
18021,18021,,23,0,1,1
18022,18022,,14,1,1,2
18023,18023,,23,1,0,1
18024,18024,,76,2,0,2
18025,18025,,43,1,0,1
18026,18026,,127,0,1,1
18027,18027,,0,1,4,5
18028,18028,,0,1,0,1
18029,18029,,8,2,0,2
18030,18030,,127,1,3,4
18031,18031,,66,0,1,1
18032,18032,,105,1,4,5
18033,18033,,31,0,2,2
18034,18034,,31,0,2,2
18035,18035,,127,0,1,1
18036,18036,,127,1,1,2
18037,18037,,8,0,1,1
18038,18038,,23,0,1,1
18039,18039,,127,0,3,3
18040,18040,,23,1,1,2
18041,18041,,45,1,2,3
18042,18042,,23,0,3,3
18043,18043,,24,0,1,1
18044,18044,,111,0,2,2
18045,18045,,111,2,1,3
18046,18046,,23,0,1,1
18047,18047,,111,1,0,1
18048,18048,,111,0,2,2
18049,18049,,66,0,1,1
18050,18050,,8,1,1,2
18051,18051,,23,0,1,1
18052,18052,,8,1,2,3
18053,18053,,23,0,2,2
18054,18054,,23,2,1,3
18055,18055,,76,0,5,5
18056,18056,,23,1,0,1
18057,18057,,8,1,1,2
18058,18058,,15,4,0,4
18059,18059,,15,0,1,1
18060,18060,,8,0,1,1
18061,18061,,8,2,0,2
18062,18062,,88,1,2,3
18063,18063,,14,3,3,6
18064,18064,,111,17,26,43
18065,18065,,8,3,2,5
18066,18066,,52,1,0,1
18067,18067,,23,1,0,1
18068,18068,,18,3,4,7
18069,18069,,8,1,0,1
18070,18070,,15,0,2,2
18071,18071,,111,0,2,2
18072,18072,,21,0,2,2
18073,18073,,88,3,0,3
18074,18074,,76,0,1,1
18075,18075,,8,0,1,1
18076,18076,,15,1,1,2
18077,18077,,52,3,0,3
18078,18078,,5,0,12,12
18079,18079,,14,1,1,2
18080,18080,,66,1,0,1
18081,18081,,23,1,0,1
18082,18082,,43,0,1,1
18083,18083,,43,3,3,6
18084,18084,,8,0,1,1
