Id,Label,timeset,indegree,outdegree,degree,modularity_class
7841,7841,,63,0,63,813
7842,7842,,0,0,0,817
7843,7843,,161,0,161,804
7844,7844,,0,294,294,806
7845,7845,,0,36,36,40
7846,7846,,29,0,29,21
7847,7847,,62,0,62,804
7848,7848,,25,0,25,804
7849,7849,,0,55,55,40
7850,7850,,0,55,55,40
7851,7851,,0,11,11,22
7852,7852,,48,0,48,21
7853,7853,,61,0,61,804
7854,7854,,0,297,297,806
7855,7855,,0,37,37,804
7856,7856,,26,0,26,77
7857,7857,,0,19,19,239
7858,7858,,0,183,183,804
7859,7859,,0,25,25,255
7860,7860,,73,0,73,818
7861,7861,,0,51,51,815
7862,7862,,16,0,16,813
7863,7863,,0,147,147,806
7864,7864,,0,285,285,806
7865,7865,,0,193,193,804
7866,7866,,12,0,12,804
7867,7867,,0,1,1,819
7868,7868,,1,0,1,819
7869,7869,,1,0,1,19
7870,7870,,0,1,1,820
7871,7871,,1,0,1,820
7872,7872,,0,1,1,19
7873,7873,,2,0,2,19
7874,7874,,0,1,1,821
7875,7875,,3,0,3,821
7876,7876,,1,0,1,42
7877,7877,,0,0,0,822
7878,7878,,0,0,0,823
7879,7879,,1,0,1,44
7880,7880,,0,1,1,824
7881,7881,,1,0,1,824
7882,7882,,0,4,4,1652
7883,7883,,1,0,1,1652
7884,7884,,0,1,1,825
7885,7885,,1,0,1,825
7886,7886,,0,1,1,826
7887,7887,,1,0,1,826
7888,7888,,0,0,0,827
7889,7889,,1,0,1,828
7890,7890,,3,0,3,194
7891,7891,,0,3,3,1112
7892,7892,,1,0,1,1112
7893,7893,,0,3,3,829
7894,7894,,1,0,1,829
7895,7895,,0,1,1,830
7896,7896,,1,0,1,830
7897,7897,,0,1,1,831
7898,7898,,1,0,1,831
7899,7899,,1,0,1,44
7900,7900,,1,0,1,67
7901,7901,,0,1,1,832
7902,7902,,1,0,1,832
7903,7903,,1,0,1,19
7904,7904,,0,1,1,43
7905,7905,,2,0,2,43
7906,7906,,0,1,1,833
7907,7907,,3,0,3,833
7908,7908,,0,0,0,834
7909,7909,,0,0,0,835
7910,7910,,0,1,1,836
7911,7911,,1,0,1,836
7912,7912,,0,0,0,837
7913,7913,,0,0,0,838
7914,7914,,1,0,1,1516
7915,7915,,0,6,6,839
7916,7916,,1,0,1,839
7917,7917,,0,0,0,840
7918,7918,,0,7,7,2010
7919,7919,,1,0,1,2010
7920,7920,,0,0,0,841
7921,7921,,2,0,2,1448
7922,7922,,0,4,4,43
7923,7923,,0,0,0,842
7924,7924,,1,0,1,44
7925,7925,,1,0,1,19
7926,7926,,1,0,1,46
7927,7927,,0,1,1,833
7928,7928,,0,3,3,984
7929,7929,,1,0,1,984
7930,7930,,0,0,0,843
7931,7931,,0,0,0,844
7932,7932,,0,0,0,845
7933,7933,,0,0,0,846
7934,7934,,0,0,0,847
7935,7935,,0,0,0,848
7936,7936,,0,4,4,971
7937,7937,,1,0,1,971
7938,7938,,0,1,1,849
7939,7939,,1,0,1,849
7940,7940,,0,0,0,850
7941,7941,,0,0,0,851
7942,7942,,3,0,3,81
7943,7943,,0,1,1,852
7944,7944,,1,0,1,852
7945,7945,,0,2,2,853
7946,7946,,1,0,1,853
7947,7947,,1,0,1,46
7948,7948,,0,0,0,854
7949,7949,,0,0,0,855
7950,7950,,1,0,1,73
7951,7951,,0,1,1,856
7952,7952,,1,0,1,856
7953,7953,,1,0,1,216
7954,7954,,0,1,1,857
7955,7955,,1,0,1,857
7956,7956,,0,0,0,858
7957,7957,,0,1,1,25
7958,7958,,4,0,4,25
7959,7959,,0,1,1,859
7960,7960,,1,0,1,859
7961,7961,,0,1,1,860
7962,7962,,1,0,1,860
7963,7963,,0,0,0,861
7964,7964,,0,0,0,862
7965,7965,,0,3,3,1128
7966,7966,,1,0,1,1128
7967,7967,,0,0,0,863
7968,7968,,0,1,1,864
7969,7969,,1,0,1,864
7970,7970,,0,1,1,865
7971,7971,,1,0,1,865
7972,7972,,1,0,1,280
7973,7973,,1,0,1,46
7974,7974,,1,0,1,280
7975,7975,,1,0,1,1781
7976,7976,,0,1,1,866
7977,7977,,1,0,1,866
7978,7978,,1,0,1,53
7979,7979,,0,2,2,867
7980,7980,,1,0,1,867
7981,7981,,0,1,1,868
7982,7982,,1,0,1,868
7983,7983,,1,0,1,259
7984,7984,,0,2,2,869
7985,7985,,1,0,1,869
7986,7986,,1,0,1,260
7987,7987,,0,1,1,27
7988,7988,,3,0,3,27
7989,7989,,1,0,1,19
7990,7990,,1,0,1,802
7991,7991,,1,0,1,152
7992,7992,,0,1,1,870
7993,7993,,5,0,5,870
7994,7994,,0,1,1,73
7995,7995,,2,0,2,73
7996,7996,,1,0,1,2010
7997,7997,,0,1,1,871
7998,7998,,1,0,1,871
7999,7999,,1,0,1,815
8000,8000,,0,0,0,872
8001,8001,,0,0,0,873
8002,8002,,0,0,0,874
8003,8003,,0,0,0,875
8004,8004,,0,0,0,876
8005,8005,,1,0,1,215
8006,8006,,0,1,1,877
8007,8007,,1,0,1,877
8008,8008,,0,1,1,878
8009,8009,,2,0,2,878
8010,8010,,0,1,1,879
8011,8011,,1,0,1,879
8012,8012,,0,1,1,880
8013,8013,,1,0,1,880
8014,8014,,0,1,1,881
8015,8015,,1,0,1,881
8016,8016,,0,1,1,882
8017,8017,,1,0,1,882
8018,8018,,0,0,0,883
8019,8019,,0,0,0,884
8020,8020,,1,0,1,804
8021,8021,,0,12,12,1975
8022,8022,,1,0,1,1975
8023,8023,,1,0,1,47
8024,8024,,1,0,1,35
8025,8025,,0,1,1,44
8026,8026,,2,0,2,44
8027,8027,,0,1,1,885
8028,8028,,1,0,1,885
8029,8029,,0,1,1,886
8030,8030,,1,0,1,886
8031,8031,,0,2,2,1180
8032,8032,,1,0,1,1180
8033,8033,,0,0,0,887
8034,8034,,2,0,2,1412
8035,8035,,0,1,1,888
8036,8036,,2,0,2,888
8037,8037,,1,0,1,33
8038,8038,,0,4,4,1882
8039,8039,,1,0,1,1882
8040,8040,,0,9,9,1975
8041,8041,,1,0,1,1975
8042,8042,,0,1,1,889
8043,8043,,1,0,1,889
8044,8044,,0,2,2,890
8045,8045,,1,0,1,890
8046,8046,,0,0,0,891
8047,8047,,0,0,0,892
8048,8048,,0,1,1,893
8049,8049,,1,0,1,893
8050,8050,,1,0,1,41
8051,8051,,0,1,1,894
8052,8052,,1,0,1,894
8053,8053,,0,1,1,895
8054,8054,,1,0,1,895
8055,8055,,1,0,1,372
8056,8056,,0,1,1,896
8057,8057,,1,0,1,896
8058,8058,,0,0,0,897
8059,8059,,0,0,0,898
8060,8060,,0,1,1,899
8061,8061,,1,0,1,899
8062,8062,,1,0,1,52
8063,8063,,0,1,1,900
8064,8064,,1,0,1,900
8065,8065,,1,0,1,259
8066,8066,,1,0,1,44
8067,8067,,0,0,0,901
8068,8068,,0,0,0,902
8069,8069,,0,0,0,903
8070,8070,,0,0,0,904
8071,8071,,0,1,1,905
8072,8072,,1,0,1,905
8073,8073,,1,0,1,43
8074,8074,,1,0,1,46
8075,8075,,0,1,1,906
8076,8076,,1,0,1,906
8077,8077,,1,0,1,255
8078,8078,,0,0,0,907
8079,8079,,0,0,0,908
8080,8080,,1,0,1,255
8081,8081,,0,1,1,74
8082,8082,,2,0,2,74
8083,8083,,0,0,0,909
8084,8084,,0,0,0,910
8085,8085,,0,0,0,911
8086,8086,,0,0,0,912
8087,8087,,0,1,1,913
8088,8088,,1,0,1,913
8089,8089,,0,0,0,914
8090,8090,,0,0,0,915
8091,8091,,1,0,1,42
8092,8092,,0,4,4,916
8093,8093,,1,0,1,916
8094,8094,,1,0,1,34
8095,8095,,1,0,1,44
8096,8096,,0,1,1,917
8097,8097,,1,0,1,917
8098,8098,,0,1,1,918
8099,8099,,1,0,1,918
8100,8100,,0,0,0,919
8101,8101,,0,0,0,920
8102,8102,,0,5,5,1630
8103,8103,,2,0,2,1630
8104,8104,,1,0,1,280
8105,8105,,0,0,0,921
8106,8106,,1,0,1,280
8107,8107,,0,1,1,922
8108,8108,,1,0,1,922
8109,8109,,0,1,1,923
8110,8110,,1,0,1,923
8111,8111,,1,0,1,41
8112,8112,,0,2,2,2010
8113,8113,,3,0,3,2010
8114,8114,,1,0,1,44
8115,8115,,1,0,1,301
8116,8116,,0,0,0,924
8117,8117,,1,0,1,1333
8118,8118,,2,0,2,67
8119,8119,,0,3,3,925
8120,8120,,1,0,1,925
8121,8121,,1,0,1,926
8122,8122,,0,1,1,927
8123,8123,,2,0,2,927
8124,8124,,1,0,1,113
8125,8125,,0,1,1,928
8126,8126,,1,0,1,928
8127,8127,,0,2,2,1636
8128,8128,,1,0,1,1636
8129,8129,,1,0,1,1882
8130,8130,,0,1,1,929
8131,8131,,1,0,1,929
8132,8132,,1,0,1,255
8133,8133,,1,0,1,67
8134,8134,,0,1,1,1412
8135,8135,,8,0,8,1412
8136,8136,,0,0,0,930
8137,8137,,2,0,2,1630
8138,8138,,1,0,1,19
8139,8139,,0,1,1,931
8140,8140,,2,0,2,931
8141,8141,,1,0,1,19
8142,8142,,0,1,1,932
8143,8143,,2,0,2,932
8144,8144,,1,0,1,41
8145,8145,,0,1,1,933
8146,8146,,1,0,1,933
8147,8147,,0,0,0,934
8148,8148,,0,0,0,935
8149,8149,,0,1,1,936
8150,8150,,1,0,1,936
8151,8151,,0,6,6,1896
8152,8152,,1,0,1,1896
8153,8153,,0,0,0,937
8154,8154,,0,4,4,1597
8155,8155,,1,0,1,1597
8156,8156,,0,1,1,938
8157,8157,,2,0,2,938
8158,8158,,0,1,1,1606
8159,8159,,0,0,0,939
8160,8160,,1,0,1,216
8161,8161,,1,0,1,27
8162,8162,,0,1,1,940
8163,8163,,1,0,1,940
8164,8164,,3,0,3,754
8165,8165,,0,1,1,941
8166,8166,,1,0,1,941
8167,8167,,1,0,1,215
8168,8168,,0,1,1,942
8169,8169,,1,0,1,942
8170,8170,,0,1,1,943
8171,8171,,1,0,1,943
8172,8172,,0,0,0,944
8173,8173,,0,0,0,945
8174,8174,,0,0,0,946
8175,8175,,1,0,1,43
8176,8176,,1,0,1,829
8177,8177,,1,0,1,260
8178,8178,,0,1,1,947
8179,8179,,2,0,2,947
8180,8180,,0,1,1,948
8181,8181,,1,0,1,948
8182,8182,,0,0,0,949
8183,8183,,0,0,0,950
8184,8184,,1,0,1,42
8185,8185,,0,0,0,951
8186,8186,,0,1,1,952
8187,8187,,1,0,1,952
8188,8188,,1,0,1,215
8189,8189,,1,0,1,1975
8190,8190,,1,0,1,41
8191,8191,,1,0,1,44
8192,8192,,1,0,1,55
8193,8193,,0,1,1,953
8194,8194,,1,0,1,953
8195,8195,,1,0,1,280
8196,8196,,1,0,1,171
8197,8197,,0,1,1,954
8198,8198,,2,0,2,954
8199,8199,,0,0,0,955
8200,8200,,0,0,0,956
8201,8201,,0,3,3,67
8202,8202,,0,0,0,957
8203,8203,,1,0,1,57
8204,8204,,0,1,1,958
8205,8205,,1,0,1,958
8206,8206,,0,2,2,959
8207,8207,,1,0,1,959
8208,8208,,0,0,0,960
8209,8209,,0,0,0,961
8210,8210,,0,1,1,962
8211,8211,,1,0,1,962
8212,8212,,1,0,1,187
8213,8213,,0,1,1,963
8214,8214,,1,0,1,963
8215,8215,,0,1,1,964
8216,8216,,1,0,1,964
8217,8217,,1,0,1,73
8218,8218,,0,1,1,965
8219,8219,,1,0,1,965
8220,8220,,0,0,0,966
8221,8221,,0,1,1,967
8222,8222,,1,0,1,967
8223,8223,,0,0,0,968
8224,8224,,0,1,1,969
8225,8225,,2,0,2,969
8226,8226,,0,1,1,970
8227,8227,,1,0,1,970
8228,8228,,1,0,1,971
8229,8229,,0,0,0,972
8230,8230,,0,0,0,973
8231,8231,,0,1,1,974
8232,8232,,1,0,1,974
8233,8233,,1,0,1,42
8234,8234,,1,0,1,46
8235,8235,,0,1,1,975
8236,8236,,1,0,1,975
8237,8237,,1,0,1,301
8238,8238,,0,0,0,976
8239,8239,,0,0,0,977
8240,8240,,0,1,1,978
8241,8241,,1,0,1,978
8242,8242,,0,1,1,979
8243,8243,,1,0,1,979
8244,8244,,1,0,1,43
8245,8245,,1,0,1,215
8246,8246,,0,1,1,980
8247,8247,,1,0,1,980
8248,8248,,0,1,1,981
8249,8249,,1,0,1,981
8250,8250,,0,1,1,870
8251,8251,,0,1,1,982
8252,8252,,1,0,1,982
8253,8253,,0,1,1,983
8254,8254,,1,0,1,983
8255,8255,,0,1,1,81
8256,8256,,5,0,5,81
8257,8257,,0,1,1,260
8258,8258,,2,0,2,260
8259,8259,,1,0,1,984
8260,8260,,0,0,0,985
8261,8261,,0,0,0,986
8262,8262,,0,0,0,987
8263,8263,,0,0,0,988
8264,8264,,0,1,1,989
8265,8265,,1,0,1,989
8266,8266,,0,0,0,990
8267,8267,,0,0,0,991
8268,8268,,0,1,1,992
8269,8269,,1,0,1,992
8270,8270,,0,0,0,993
8271,8271,,0,0,0,994
8272,8272,,1,0,1,260
8273,8273,,1,0,1,46
8274,8274,,0,1,1,995
8275,8275,,2,0,2,995
8276,8276,,0,6,6,1221
8277,8277,,1,0,1,1221
8278,8278,,1,0,1,42
8279,8279,,0,0,0,996
8280,8280,,0,0,0,997
8281,8281,,0,1,1,998
8282,8282,,1,0,1,998
8283,8283,,1,0,1,1781
8284,8284,,0,1,1,999
8285,8285,,1,0,1,999
8286,8286,,0,0,0,1000
8287,8287,,0,0,0,1001
8288,8288,,0,2,2,1002
8289,8289,,1,0,1,1002
8290,8290,,0,0,0,1003
8291,8291,,1,0,1,255
8292,8292,,0,0,0,1004
8293,8293,,0,0,0,1005
8294,8294,,1,0,1,1128
8295,8295,,1,0,1,829
8296,8296,,1,0,1,25
8297,8297,,0,0,0,1006
8298,8298,,0,0,0,1007
8299,8299,,1,0,1,255
8300,8300,,0,1,1,1008
8301,8301,,2,0,2,1008
8302,8302,,0,1,1,1009
8303,8303,,1,0,1,1009
8304,8304,,0,0,0,1010
8305,8305,,0,0,0,1011
8306,8306,,1,0,1,239
8307,8307,,1,0,1,144
8308,8308,,1,0,1,280
8309,8309,,0,0,0,1012
8310,8310,,0,0,0,1013
8311,8311,,0,1,1,1014
8312,8312,,1,0,1,1014
8313,8313,,0,1,1,1015
8314,8314,,1,0,1,1015
8315,8315,,0,1,1,1016
8316,8316,,1,0,1,1016
8317,8317,,1,0,1,42
8318,8318,,1,0,1,260
8319,8319,,1,0,1,255
8320,8320,,0,2,2,1412
8321,8321,,0,0,0,1017
8322,8322,,0,0,0,1018
8323,8323,,1,0,1,1975
8324,8324,,1,0,1,813
8325,8325,,1,0,1,96
8326,8326,,0,0,0,1019
8327,8327,,1,0,1,280
8328,8328,,0,1,1,1020
8329,8329,,1,0,1,1020
8330,8330,,0,0,0,1021
8331,8331,,0,0,0,1022
8332,8332,,0,1,1,888
8333,8333,,1,0,1,38
8334,8334,,0,1,1,1023
8335,8335,,1,0,1,1023
8336,8336,,1,0,1,46
8337,8337,,0,2,2,1903
8338,8338,,1,0,1,1903
8339,8339,,1,0,1,215
8340,8340,,1,0,1,260
8341,8341,,0,1,1,1024
8342,8342,,1,0,1,1024
8343,8343,,0,1,1,1025
8344,8344,,1,0,1,1025
8345,8345,,1,0,1,280
8346,8346,,3,0,3,27
8347,8347,,0,4,4,73
8348,8348,,4,0,4,73
8349,8349,,0,1,1,1026
8350,8350,,1,0,1,1026
8351,8351,,0,1,1,1027
8352,8352,,1,0,1,1027
8353,8353,,0,2,2,1638
8354,8354,,2,0,2,1638
8355,8355,,0,4,4,1520
8356,8356,,1,0,1,1520
8357,8357,,0,1,1,1028
8358,8358,,1,0,1,1028
8359,8359,,0,1,1,1029
8360,8360,,1,0,1,1029
8361,8361,,0,1,1,1030
8362,8362,,1,0,1,1030
8363,8363,,0,4,4,1714
8364,8364,,1,0,1,1714
8365,8365,,1,0,1,27
8366,8366,,0,1,1,1031
8367,8367,,1,0,1,1031
8368,8368,,0,1,1,1765
8369,8369,,0,0,0,1032
8370,8370,,0,0,0,1033
8371,8371,,0,0,0,1034
8372,8372,,0,1,1,1035
8373,8373,,1,0,1,1035
8374,8374,,0,4,4,1090
8375,8375,,0,0,0,1036
8376,8376,,0,0,0,1037
8377,8377,,0,0,0,1038
8378,8378,,0,0,0,1039
8379,8379,,0,0,0,1040
8380,8380,,1,0,1,260
8381,8381,,0,1,1,1041
8382,8382,,1,0,1,1041
8383,8383,,0,1,1,1042
8384,8384,,1,0,1,1042
8385,8385,,1,0,1,44
8386,8386,,0,2,2,1740
8387,8387,,1,0,1,1740
8388,8388,,0,0,0,1043
8389,8389,,0,0,0,1044
8390,8390,,0,0,0,1045
8391,8391,,0,1,1,1046
8392,8392,,1,0,1,1046
8393,8393,,0,1,1,1091
8394,8394,,2,0,2,1091
8395,8395,,1,0,1,280
8396,8396,,0,2,2,1047
8397,8397,,1,0,1,1047
8398,8398,,0,0,0,1048
8399,8399,,0,1,1,1049
8400,8400,,1,0,1,1049
8401,8401,,1,0,1,19
8402,8402,,0,0,0,1050
8403,8403,,0,0,0,1051
8404,8404,,0,0,0,1052
8405,8405,,1,0,1,1830
8406,8406,,0,1,1,1053
8407,8407,,1,0,1,1053
8408,8408,,0,1,1,1054
8409,8409,,1,0,1,1054
8410,8410,,0,0,0,1055
8411,8411,,1,0,1,1250
8412,8412,,0,0,0,1056
8413,8413,,0,0,0,1057
8414,8414,,0,1,1,1058
8415,8415,,1,0,1,1058
8416,8416,,0,1,1,1059
8417,8417,,2,0,2,1059
8418,8418,,1,0,1,440
8419,8419,,0,0,0,1060
8420,8420,,0,0,0,1061
8421,8421,,0,2,2,1062
8422,8422,,1,0,1,1062
8423,8423,,0,1,1,1748
8424,8424,,0,0,0,1063
8425,8425,,0,0,0,1064
8426,8426,,0,0,0,1065
8427,8427,,0,1,1,1066
8428,8428,,1,0,1,1066
8429,8429,,0,7,7,1067
8430,8430,,1,0,1,1067
8431,8431,,0,0,0,1068
8432,8432,,0,0,0,1069
8433,8433,,0,1,1,1070
8434,8434,,1,0,1,1070
8435,8435,,0,1,1,1071
8436,8436,,1,0,1,1071
8437,8437,,0,3,3,1072
8438,8438,,1,0,1,1072
8439,8439,,1,0,1,1630
8440,8440,,0,1,1,1073
8441,8441,,2,0,2,1073
8442,8442,,0,1,1,1074
8443,8443,,1,0,1,1074
8444,8444,,1,0,1,1090
8445,8445,,0,0,0,1075
8446,8446,,0,0,0,1076
8447,8447,,0,1,1,1077
8448,8448,,1,0,1,1077
8449,8449,,0,1,1,1078
8450,8450,,1,0,1,1078
8451,8451,,1,0,1,280
8452,8452,,1,0,1,216
8453,8453,,1,0,1,171
8454,8454,,0,1,1,1079
8455,8455,,1,0,1,1079
8456,8456,,0,0,0,1080
8457,8457,,0,0,0,1081
8458,8458,,0,0,0,1082
8459,8459,,0,3,3,1747
8460,8460,,0,0,0,1083
8461,8461,,1,0,1,18
8462,8462,,0,0,0,1084
8463,8463,,0,0,0,1085
8464,8464,,0,1,1,1086
8465,8465,,1,0,1,1086
8466,8466,,0,0,0,1087
8467,8467,,1,0,1,44
8468,8468,,1,0,1,1067
8469,8469,,0,1,1,1088
8470,8470,,1,0,1,1088
8471,8471,,0,1,1,1089
8472,8472,,3,0,3,1089
8473,8473,,0,5,5,1448
8474,8474,,3,0,3,1448
8475,8475,,0,1,1,1638
8476,8476,,1,0,1,1090
8477,8477,,0,2,2,1091
8478,8478,,1,0,1,1091
8479,8479,,0,1,1,1092
8480,8480,,1,0,1,1092
8481,8481,,1,0,1,260
8482,8482,,0,1,1,1093
8483,8483,,1,0,1,1093
8484,8484,,2,0,2,73
8485,8485,,1,0,1,216
8486,8486,,0,1,1,1094
8487,8487,,1,0,1,1094
8488,8488,,0,1,1,1095
8489,8489,,1,0,1,1095
8490,8490,,0,1,1,1096
8491,8491,,1,0,1,1096
8492,8492,,0,1,1,1097
8493,8493,,2,0,2,1097
8494,8494,,0,0,0,1098
8495,8495,,0,0,0,1099
8496,8496,,0,1,1,1100
8497,8497,,1,0,1,1100
8498,8498,,0,1,1,1412
8499,8499,,0,2,2,1101
8500,8500,,1,0,1,1101
8501,8501,,1,0,1,39
8502,8502,,0,0,0,1102
8503,8503,,1,0,1,73
8504,8504,,1,0,1,19
8505,8505,,0,1,1,1103
8506,8506,,1,0,1,1103
8507,8507,,0,1,1,1104
8508,8508,,1,0,1,1104
8509,8509,,0,0,0,1105
8510,8510,,0,1,1,1106
8511,8511,,2,0,2,1106
8512,8512,,0,0,0,1107
8513,8513,,0,0,0,1108
8514,8514,,1,0,1,55
8515,8515,,0,0,0,1109
8516,8516,,1,0,1,44
8517,8517,,0,1,1,1089
8518,8518,,0,0,0,1110
8519,8519,,0,0,0,1111
8520,8520,,1,0,1,1112
8521,8521,,0,1,1,1113
8522,8522,,1,0,1,1113
8523,8523,,0,1,1,44
8524,8524,,2,0,2,44
8525,8525,,0,2,2,1697
8526,8526,,1,0,1,1697
8527,8527,,0,1,1,1114
8528,8528,,1,0,1,1114
8529,8529,,0,1,1,1115
8530,8530,,1,0,1,1115
8531,8531,,0,1,1,1116
8532,8532,,1,0,1,1116
8533,8533,,0,1,1,260
8534,8534,,0,1,1,1117
8535,8535,,1,0,1,1117
8536,8536,,0,3,3,1143
8537,8537,,1,0,1,1143
8538,8538,,0,1,1,1118
8539,8539,,1,0,1,1118
8540,8540,,1,0,1,255
8541,8541,,1,0,1,67
8542,8542,,1,0,1,171
8543,8543,,1,0,1,260
8544,8544,,1,0,1,73
8545,8545,,0,1,1,1119
8546,8546,,1,0,1,1119
8547,8547,,1,0,1,260
8548,8548,,0,1,1,1120
8549,8549,,1,0,1,1120
8550,8550,,1,0,1,77
8551,8551,,4,0,4,25
8552,8552,,0,1,1,1121
8553,8553,,3,0,3,1121
8554,8554,,1,0,1,1412
8555,8555,,0,1,1,25
8556,8556,,0,1,1,1122
8557,8557,,1,0,1,1122
8558,8558,,1,0,1,19
8559,8559,,1,0,1,46
8560,8560,,0,1,1,73
8561,8561,,2,0,2,73
8562,8562,,1,0,1,1975
8563,8563,,0,1,1,1123
8564,8564,,1,0,1,1123
8565,8565,,1,0,1,272
8566,8566,,1,0,1,2010
8567,8567,,1,0,1,42
8568,8568,,0,1,1,1124
8569,8569,,1,0,1,1124
8570,8570,,0,0,0,1125
8571,8571,,0,0,0,1126
8572,8572,,0,0,0,1127
8573,8573,,1,0,1,1128
8574,8574,,1,0,1,1090
8575,8575,,0,1,1,1129
8576,8576,,1,0,1,1129
8577,8577,,1,0,1,27
8578,8578,,0,1,1,1130
8579,8579,,1,0,1,1130
8580,8580,,1,0,1,46
8581,8581,,0,1,1,1131
8582,8582,,1,0,1,1131
8583,8583,,0,1,1,1262
8584,8584,,2,0,2,1262
8585,8585,,0,0,0,1132
8586,8586,,0,1,1,1133
8587,8587,,1,0,1,1133
8588,8588,,1,0,1,272
8589,8589,,0,1,1,1173
8590,8590,,0,0,0,1134
8591,8591,,1,0,1,77
8592,8592,,2,0,2,26
8593,8593,,0,1,1,1135
8594,8594,,1,0,1,1135
8595,8595,,0,0,0,1136
8596,8596,,0,0,0,1137
8597,8597,,0,0,0,1138
8598,8598,,1,0,1,1448
8599,8599,,1,0,1,815
8600,8600,,0,0,0,1139
8601,8601,,0,1,1,1140
8602,8602,,1,0,1,1140
8603,8603,,0,1,1,1141
8604,8604,,2,0,2,1141
8605,8605,,0,1,1,1142
8606,8606,,1,0,1,1142
8607,8607,,1,0,1,925
8608,8608,,1,0,1,1143
8609,8609,,1,0,1,1072
8610,8610,,0,1,1,1144
8611,8611,,2,0,2,1144
8612,8612,,0,0,0,1145
8613,8613,,0,0,0,1146
8614,8614,,0,0,0,1147
8615,8615,,0,0,0,1148
8616,8616,,0,1,1,1448
8617,8617,,2,0,2,1448
8618,8618,,0,0,0,1149
8619,8619,,1,0,1,26
8620,8620,,1,0,1,56
8621,8621,,0,1,1,1150
8622,8622,,1,0,1,1150
8623,8623,,0,1,1,1151
8624,8624,,1,0,1,1151
8625,8625,,1,0,1,215
8626,8626,,1,0,1,41
8627,8627,,0,0,0,1152
8628,8628,,0,1,1,1153
8629,8629,,2,0,2,1153
8630,8630,,0,0,0,1154
8631,8631,,0,1,1,1155
8632,8632,,1,0,1,1155
8633,8633,,1,0,1,260
8634,8634,,0,2,2,1996
8635,8635,,1,0,1,1996
8636,8636,,2,0,2,73
8637,8637,,0,1,1,1156
8638,8638,,1,0,1,1156
8639,8639,,0,1,1,1157
8640,8640,,1,0,1,1157
8641,8641,,0,0,0,1158
8642,8642,,0,0,0,1159
8643,8643,,1,0,1,19
8644,8644,,0,1,1,1160
8645,8645,,1,0,1,1160
8646,8646,,0,0,0,1161
8647,8647,,0,1,1,1162
8648,8648,,1,0,1,1162
8649,8649,,1,0,1,46
8650,8650,,0,1,1,1163
8651,8651,,1,0,1,1163
8652,8652,,0,1,1,90
8653,8653,,2,0,2,90
8654,8654,,0,1,1,1164
8655,8655,,1,0,1,1164
8656,8656,,1,0,1,144
8657,8657,,1,0,1,41
8658,8658,,0,1,1,1165
8659,8659,,1,0,1,1165
8660,8660,,0,0,0,1166
8661,8661,,0,1,1,46
8662,8662,,1,0,1,67
8663,8663,,0,1,1,870
8664,8664,,0,0,0,1167
8665,8665,,0,1,1,1168
8666,8666,,1,0,1,1168
8667,8667,,1,0,1,260
8668,8668,,1,0,1,1169
8669,8669,,0,1,1,1170
8670,8670,,1,0,1,1170
8671,8671,,1,0,1,33
8672,8672,,0,1,1,1171
8673,8673,,1,0,1,1171
8674,8674,,1,0,1,46
8675,8675,,1,0,1,1112
8676,8676,,0,1,1,1172
8677,8677,,1,0,1,1172
8678,8678,,1,0,1,42
8679,8679,,1,0,1,43
8680,8680,,1,0,1,1173
8681,8681,,0,1,1,1174
8682,8682,,1,0,1,1174
8683,8683,,0,1,1,1106
8684,8684,,0,0,0,1175
8685,8685,,1,0,1,1975
8686,8686,,2,0,2,77
8687,8687,,0,1,1,1176
8688,8688,,1,0,1,1176
8689,8689,,1,0,1,46
8690,8690,,0,0,0,1177
8691,8691,,1,0,1,260
8692,8692,,0,1,1,1178
8693,8693,,1,0,1,1178
8694,8694,,0,1,1,1179
8695,8695,,1,0,1,1179
8696,8696,,1,0,1,1180
8697,8697,,1,0,1,46
8698,8698,,0,1,1,1181
8699,8699,,1,0,1,1181
8700,8700,,1,0,1,19
8701,8701,,1,0,1,55
8702,8702,,1,0,1,1896
8703,8703,,0,1,1,1182
8704,8704,,1,0,1,1182
8705,8705,,0,1,1,1141
8706,8706,,1,0,1,152
8707,8707,,0,2,2,1877
8708,8708,,1,0,1,1877
8709,8709,,1,0,1,49
8710,8710,,0,0,0,1183
8711,8711,,0,0,0,1184
8712,8712,,1,0,1,1185
8713,8713,,0,0,0,1186
8714,8714,,0,0,0,1187
8715,8715,,0,1,1,26
8716,8716,,3,0,3,26
8717,8717,,0,1,1,1188
8718,8718,,1,0,1,1188
8719,8719,,0,0,0,1189
8720,8720,,0,2,2,73
8721,8721,,0,4,4,1233
8722,8722,,1,0,1,1233
8723,8723,,0,1,1,1190
8724,8724,,1,0,1,1190
8725,8725,,0,2,2,1191
8726,8726,,1,0,1,1191
8727,8727,,1,0,1,916
8728,8728,,0,1,1,1192
8729,8729,,1,0,1,1192
8730,8730,,0,1,1,1193
8731,8731,,1,0,1,1193
8732,8732,,0,1,1,1194
8733,8733,,1,0,1,1194
8734,8734,,0,1,1,927
8735,8735,,0,1,1,1195
8736,8736,,2,0,2,1195
8737,8737,,0,0,0,1196
8738,8738,,0,1,1,1197
8739,8739,,1,0,1,1197
8740,8740,,0,3,3,1253
8741,8741,,0,0,0,1198
8742,8742,,0,1,1,1199
8743,8743,,1,0,1,1199
8744,8744,,0,1,1,1200
